"","locus","meanFat","meanLen","meanK","LG","unlist.map."
"1316","c18.loc30",0.297065243677585,0.130022413989207,0.50952888646179,"18",30.08
"1317","c18.loc31",0.710551183787881,0.27904052083364,0.279519668309121,"18",31.08
"1318","c18.loc32",0.351845208021744,0.076259940978346,0.467686804554266,"18",32.08
"1319","CLocus_23740",0.748543668319294,0.265839690593706,1.61393837162776,"18",33.08
"1320","CLocus_78339",1.00522822358289,0.0166891319310223,0.826390771670961,"18",34.08
"1321","CLocus_72103",0.458333461626085,0.0879515958071472,0.227844666185253,"19",2.09
"1322","CLocus_2632",0.124481814609476,0.343677232353762,0.358487424043422,"19",3.08
"1323","CLocus_38466",0.710788189382169,0.125936627325064,0.00172960056895207,"19",4.08
"1324","CLocus_134",1.22931318550607,0.49181201262855,2.45221347717486,"19",5.09
"1325","CLocus_18355",0.433519649749129,0.66448614151797,1.12275138709531,"19",6.1
"1326","c19.loc7",1.57654027590645,0.870217564500815,2.17237870978723,"19",7.09
"1327","c19.loc8",0.316195283384003,0.601391612105512,0.0179600820312157,"19",8.09
"1328","CLocus_95142",0.404093146779496,0.164011958540318,0.0519938280394888,"19",9.1
"1329","c19.loc10",1.06367188990065,0.163616723428158,0.470830423470962,"19",10.09
"1330","c19.loc11",0.216536745582212,0.151401120436014,0.480282807724576,"19",11.09
"1331","c19.loc12",0.264982949466216,0.684119769298086,0.231060350733974,"19",12.09
"1332","c19.loc13",1.32360840770663,0.722067457495368,1.78710574686228,"19",13.09
"1333","CLocus_75474",0.472961447683691,1.03175033265507,0.016069578797876,"19",14.1
"1334","c19.loc15",0.179727058131759,0.0419708429225098,0.203908553156163,"19",15.09
"1335","c19.loc16",0.512090173260776,0.203675508746139,0.259625155992582,"19",16.09
"1336","c19.loc17",0.00681715992304736,0.0175115285450119,0.538636991033249,"19",17.09
"1337","c19.loc18",0.0517223694873215,0.449680306365742,0.0397691791855238,"19",18.09
"1338","c19.loc19",0.525943724258176,0.059565454545678,0.236765993028642,"19",19.09
"1339","c19.loc20",0.624625222975365,0.0825187838701493,0.44615941377448,"19",20.09
"1340","c19.loc21",0.809088062290742,0.0409737393331889,0.73583436339524,"19",21.09
"1341","c19.loc22",0.799525190820734,0.316946994070631,0.230169896017197,"19",22.09
"1342","c19.loc23",1.04322393062685,0.13565266818598,0.642709854759516,"19",23.09
"1343","c19.loc24",0.107228146807666,0.588090643136075,0.11414189099426,"19",24.09
"1344","c19.loc25",0.14006406383556,0.183742601880171,0.399696079577555,"19",25.09
"1345","c19.loc26",0.481946499684736,0.591581727966512,0.395610053052085,"19",26.09
"1346","c19.loc27",0.534353172893948,0.288310651352144,0.714111732081093,"19",27.09
"1347","c19.loc28",0.212906220444881,0.290156551944396,0.0315599307267345,"19",28.09
"1348","c19.loc29",0.0736649513665155,0.780168279346255,0.583924045989594,"19",29.09
"1349","c19.loc30",1.24861443973222,0.0219651113230678,0.517564053750609,"19",30.09
"1350","c19.loc31",1.64986993995467,0.0624020484627373,0.802786272407951,"19",31.09
"1351","c19.loc32",1.26522675281009,0.0538707810323816,0.545399872918101,"19",32.09
"1352","c19.loc33",0.055917106039419,0.0809325412998852,0.321661383781892,"19",33.09
"1353","c19.loc34",0.838408808328169,0.75285027703765,0.647483112729851,"19",34.09
"1354","c19.loc35",0.0514557050047376,0.382174709267322,0.324155354510882,"19",35.09
"1355","c19.loc36",0.30619564770776,0.570420433590241,0.288310532496275,"19",36.09
"1356","c19.loc37",1.17720317616523,0.469585945347826,0.0257727281005088,"19",37.09
"1357","c19.loc38",0.751514217123839,0.989318872234349,0.159912073968886,"19",38.09
"1358","c19.loc39",0.537933515095377,0.289224275504365,0.0381130485829481,"19",39.09
"1359","c19.loc40",0.0360813141764872,0.056142535398042,0.40278281369617,"19",40.09
"1360","c19.loc41",0.29970698610631,0.289158293799256,0.265456492291939,"19",41.09
"1361","c19.loc42",0.0790051505869169,0.123377835866433,0.475671780340276,"19",42.09
"1362","c19.loc43",0.599450059181289,0.347828475462132,2.70592496234895,"19",43.09
"1363","c19.loc44",0.18630210043769,0.187242570194224,0.778225376260221,"19",44.09
"1364","c19.loc45",0.165986675161509,0.163260617306705,0.840551101659217,"19",45.09
"1365","c19.loc46",0.497052362526458,0.198718501281984,0.29241295193186,"19",46.09
"1366","CLocus_83198",0.225172606469522,0.681104280377265,0.122851293314671,"19",47.09
"1367","c19.loc48",2.03318541705583,1.29262961698396,0.0022123871059237,"19",48.09
"1368","c19.loc49",1.94002497628482,1.02494374138098,0.0552515211765872,"19",49.09
"1369","c19.loc50",0.00472613699652947,0.705647360235446,0.511543529237565,"19",50.09
"1370","c19.loc51",0.141985134533463,0.317060387414841,0.081509171059969,"19",51.09
"1371","c19.loc52",0.234091819058694,0.11834571000734,0.508240202047209,"19",52.09
"1372","c19.loc53",0.0742572120397709,2.76787199253828,0.41913537360801,"19",53.09
"1373","c19.loc54",0.232888972191671,1.12495416387477,0.351162029150986,"19",54.09
"1374","c19.loc55",0.225282644434553,0.590941159902524,0.346385473713012,"19",55.09
"1375","c19.loc56",0.189729290740673,0.208729836614675,0.342655682693757,"19",56.09
"1376","c19.loc57",0.0693286133271877,0.396423616117766,0.344645616427205,"19",57.09
"1377","CLocus_72607",0.0583928449479645,0.286539022671895,0.260125001436199,"20",22.08
"1378","CLocus_10515",1.28426184487124,0.251451058866288,0.781521241587956,"20",23.07
"1379","c20.loc24",0.433101283298316,0.0693835310023538,0.123444219193196,"20",24.08
"1380","c20.loc25",0.319764542768748,0.159439624345117,0.0114302693741768,"20",25.08
"1381","c20.loc26",0.779610079240503,0.0342541704015124,0.14131145797258,"20",26.08
"1382","c20.loc27",0.528727520804721,0.342923135176749,0.00868491895584847,"20",27.08
"1383","c20.loc28",1.23277990898501,0.621711936734106,0.0756818845036073,"20",28.08
"1384","c20.loc29",1.22082018708436,0.262215577502484,0.543962346960612,"20",29.08
"1385","c20.loc30",0.332797578445795,0.834384652396778,0.0189669897648964,"20",30.08
"1386","c20.loc31",1.10539370336978,0.0219997377492636,0.0219109206439238,"20",31.08
"1387","c20.loc32",1.19115482824604,0.181319899587285,0.160679950006368,"20",32.08
"1388","c20.loc33",0.924660641923655,0.476173714608817,0.293123078803146,"20",33.08
"1389","c20.loc34",0.144808585595055,0.131124311396574,0.226914021837731,"20",34.08
"1390","c20.loc35",0.681518491794917,0.29526966804736,0.228051732064769,"20",35.08
"1391","c20.loc36",1.29932271687008,0.1649362074509,0.73898949379955,"20",36.08
"1392","c20.loc37",0.571978617612774,0.160080671141524,0.288913713823871,"20",37.08
"1393","c20.loc38",0.298124242285989,0.0348609997460069,0.0454965157033406,"20",38.08
"1394","c20.loc39",0.214506627757091,0.581392016585542,0.0639951198308978,"20",39.08
"1395","c20.loc40",1.55049420524628,0.529226399663907,0.255626714701707,"20",40.08
"1396","c20.loc41",0.127203882540075,0.0866519574546158,0.228068305939718,"20",41.08
"1397","c20.loc42",0.0240926982948806,0.376655556189473,0.415509778613583,"20",42.08
"1398","c20.loc43",0.287700172370014,0.369469945153797,0.249281172444425,"20",43.08
"1399","c20.loc44",0.0166841432368456,0.222314133009978,0.223448310267716,"20",44.08
"1400","c20.loc45",0.195056386760481,0.00842717531792602,0.72811180549636,"20",45.08
"1401","c20.loc46",0.0845412472061233,1.05410788848962,0.0072350278744695,"20",46.08
"1402","c20.loc47",0.604307208793075,1.18832114601982,0.431988985480624,"20",47.08
"1403","c20.loc48",0.25630126873114,0.479532037912446,0.120006979591828,"20",48.08
"1404","CLocus_27829",0.730170166534021,0.401662635511128,0.204608790448995,"20",49.08
"1405","c20.loc50",0.545092451823688,0.532009303640255,0.0113812612215547,"20",50.08
"1406","CLocus_121802",0.262075551129877,1.07772058789735,0.0220477810728147,"20",51.07
"1407","CLocus_93303",0.811311245479295,0.675993025127478,0.187935760842777,"20",52.08
"1408","CLocus_6965",1.13776266259276,0.477593855875738,0.20173786485729,"21",11.61
"1409","c21.loc13",0.82815274264151,0.515323019650399,0.212839246382765,"21",12.61
"1410","c21.loc14",0.886618104877009,0.114430831388164,0.538242106877582,"21",13.61
"1411","c21.loc15",0.682472970466767,0.207724358784255,0.632098192839777,"21",14.61
"1412","c21.loc16",0.174215655603379,0.0922177521852693,0.316303982155759,"21",15.61
"1413","c21.loc17",0.128278871371195,0.429527984897427,0.103720717960554,"21",16.61
"1414","c21.loc18",0.390093164371759,0.747921333455643,0.0258415993295971,"21",17.61
"1415","c21.loc19",2.11132965463574,1.41050584247674,0.0968631751588693,"21",18.61
"1416","c21.loc20",0.525576439753947,1.67761246656779,0.0542964813319413,"21",19.61
"1417","c21.loc21",0.0249844670296285,0.171223037801681,0.274072279493911,"21",20.61
"1418","c21.loc22",0.128393704398632,0.0508592804977782,0.0339246618142265,"21",21.61
"1419","c21.loc23",0.112352710373418,0.572604108461246,0.163183209107003,"21",22.61
"1420","c21.loc24",1.07364979209159,0.240024017095593,0.304220447087602,"21",23.61
"1421","c21.loc25",0.104287640023775,0.374726149471932,0.0368517665943299,"21",24.61
"1422","c21.loc26",1.75939558221383,0.71555842378655,0.00824061481548341,"21",25.61
"1423","c21.loc27",0.0699955131956908,0.0321975184004896,0.586146947789157,"21",26.61
"1424","c21.loc28",0.0743890885935919,0.439462625238857,0.174107336382928,"21",27.61
"1425","c21.loc29",0.356156393597313,0.116728086697201,0.083198043430148,"21",28.61
"1426","c21.loc30",0.196070967482744,0.114471794994738,0.850731309355159,"21",29.61
"1427","c21.loc31",1.05013974337945,1.17440038154103,1.99635573382613,"21",30.61
"1428","c21.loc32",1.87821739666272,0.762958291794838,0.35841773854064,"21",31.61
"1429","CLocus_25374",1.66004085846489,1.40347176804794,0.338812311901779,"21",32.6
"1430","CLocus_52668",0.0246189909628087,0.163126561173193,0.965619153753802,"21",33.6
"1431","c21.loc35",0.843136592688846,0.271845347298057,0.142876267467301,"21",34.61
"1432","c21.loc36",0.937116221017379,0.210184241906605,0.580905096828681,"21",35.61
"1433","c21.loc37",0.935660342863778,1.06613570600506,0.029733292006214,"21",36.61
"1434","CLocus_36727",0.601161258279921,0.118577281674306,0.99437552106648,"21",37.62
"1435","CLocus_5664",0.950565121245624,1.07917056322563,0.158646886745752,"21",38.61
"1436","CLocus_37052",0.33796123448438,0.354078616135494,0.170629468652273,"21",39.62
"1437","c21.loc41",0.229750524755229,0.657332969442061,0.213076876149481,"21",40.61
"1438","c21.loc42",1.1837076564281,1.17377940964268,0.169709567368694,"21",41.61
"1439","c21.loc43",0.165984997541339,0.152861839316447,0.170606424224872,"21",42.61
"1440","c21.loc44",0.0010452992608059,0.49080814849316,1.16034318240056,"21",43.61
"1441","c21.loc45",0.806611652016242,0.375138283200639,0.281819256583006,"21",44.61
"1442","CLocus_95375",0.283251812443729,0.10063697337486,0.0186848246870835,"21",45.6
"1443","CLocus_18038",1.68455031306028,0.266181965171515,0.0548563738255463,"21",46.6
"1444","CLocus_96260",0.242662076641486,0.374206310818632,0.248597492435444,"21",47.61
"1445","CLocus_38783",0.904968950397466,0.7700765799458,0.798292956819826,"21",48.62
"1446","CLocus_38829",0.206301822806844,0.100674005231832,0.176057122712373,"21",49.6
"1447","CLocus_86552",0.613641210379283,0.0382798334869851,0.327128774993429,"21",50.61
"1448","CLocus_45414",0.0951491280780604,0.0828224731609371,1.05594899432265,"21",51.6
"1449","CLocus_41366",0.0283981350177852,0.0150406129875557,0.276511769098538,"22",23.69
"1450","c22.loc25",0.112107585538085,0.340973532473473,0.0261170904058951,"22",24.69
"1451","c22.loc26",0.0570544221830421,0.722910537504422,0.144890866729659,"22",25.69
"1452","c22.loc27",0.0905888552676309,0.631100682775135,0.786462853099318,"22",26.69
"1453","c22.loc28",0.313331084087086,0.568704596364269,1.56204993212507,"22",27.69
"1454","c22.loc29",0.738153593496832,0.501436246849465,0.19834532920273,"22",28.69
"1455","c22.loc30",1.29674882344507,0.40719417672169,0.21242730068188,"22",29.69
"1456","c22.loc31",0.0535339376066067,0.28803569878652,0.0167912615587203,"22",30.69
"1457","c22.loc32",0.627072298643993,0.777068142957679,0.273255225713162,"22",31.69
"1458","c22.loc33",0.102702045835478,0.136306747786544,0.0988845747768572,"22",32.69
"1459","c22.loc34",0.0878810986286096,0.479796439433259,0.111275157835996,"22",33.69
"1460","c22.loc35",0.245974076230231,1.59924778004468,1.71929735762514,"22",34.69
"1461","c22.loc36",0.660681953135738,1.19787424680964,0.0174766753011764,"22",35.69
"1462","c22.loc37",0.362151766630909,0.426537003300859,0.0985547879090611,"22",36.69
"1463","c22.loc38",0.945837044161515,0.331552919330552,1.37446355741883,"22",37.69
"1464","c22.loc39",0.00767639705425738,0.177624359471373,0.176988319144053,"22",38.69
"1465","c22.loc40",0.277665157685263,0.0768731953006765,0.0500460486961398,"22",39.69
"1466","c22.loc41",1.93187791409776,0.0061076664325091,1.17432988870972,"22",40.69
"1467","c22.loc42",1.64586385078038,0.761021363172863,0.231933056667507,"22",41.69
"1468","CLocus_85677",0.317818051302832,0.0227286313444843,1.72794462528036,"22",42.68
"1469","c22.loc44",0.0672101007589681,0.473233372972,0.00238965866189576,"22",43.69
"1470","c22.loc45",0.530541532555703,0.51704262043413,0.281304778827795,"22",44.69
"1471","c22.loc46",0.221454886330217,0.521939176524953,0.434437945077313,"22",45.69
"1472","c22.loc47",0.0536216864992193,0.105727414272123,0.104293605918323,"22",46.69
"1473","c22.loc48",0.022738092428419,0.227279395943564,0.111115846147212,"22",47.69
"1474","c22.loc49",0.688344162871073,0.431556024723637,0.607062680761171,"22",48.69
"1475","c22.loc50",0.242023009682627,0.495587523671255,0.357577588051708,"22",49.69
"1476","CLocus_80072",0.206548549602689,1.25613377523507,0.257694212286291,"22",50.68
"1477","CLocus_29321",0.931767844474251,0.29244969698442,0.653453288860319,"22",51.69
"1478","CLocus_6019",0.0275648777734922,1.02066254539469,0.018962063170372,"22",52.68
"1479","c22.loc54",0.0939331876003703,0.311437295848242,0.0396290453766287,"22",53.69
"1480","CLocus_7735",1.64493575983355,0.0492600764176012,2.46531109845198,"22",54.69
"1481","c22.loc56",1.23831841292225,0.208931825692489,0.14736394150105,"22",55.69
"1482","c22.loc57",0.291540320547247,0.122709580003688,0.154007869415528,"22",56.69
"1483","CLocus_30282",0.571796970676524,1.68357220636365,0.0460906005516811,"22",57.69
"1484","c22.loc59",0.235089807630086,0.314076104411576,0.109679749451029,"22",58.69
"1485","CLocus_28665",0.367726182052594,1.13926880287874,0.535707721836372,"22",59.69
"1486","c22.loc61",0.795551362405366,0.312994475928132,0.145866120204474,"22",60.69
"1487","c22.loc62",0.245200310718046,2.65902140522855,0.214669860168218,"22",61.69
"1488","c22.loc63",0.364535599603089,0.162588557811455,0.374220313140239,"22",62.69
"1489","c22.loc64",0.0675830334291377,0.127442308182809,0.0531825391014258,"22",63.69
"1490","c22.loc65",0.137537475277727,0.138202543209472,0.666822872273492,"22",64.69
"1491","c22.loc66",0.760238438842704,0.469680800068695,0.699607064946295,"22",65.69
"1492","c22.loc67",0.414642518830903,1.19948591269302,0.379101320285287,"22",66.69
"1493","c22.loc68",0.073415503487575,0.0662625976782736,0.0372872170934007,"22",67.69
"1494","c22.loc69",0.0761780677973579,0.0111750072751978,0.163307108647396,"22",68.69
"1495","c22.loc70",0.40916226312308,0.0408471653814956,0.452760746119383,"22",69.69
"1496","CLocus_99963",0.0216135275800356,0.537425308216091,0.0948770398847614,"23",1.88
"1497","CLocus_35333",0.378145500501245,0.0183861490294742,0.0226836114398645,"23",2.88
"1498","c23.loc4",0.0457545829199528,0.0398438168358912,0.00958367712442182,"23",3.88
"1499","CLocus_27843",0.265239533333946,0.603463412533249,0.358431958381807,"23",4.87
"1500","CLocus_38056",1.48408428851594,0.598114396176442,0.383945763391855,"23",5.88
"1501","CLocus_78514",0.0345664371827454,0.113806767374633,0.13439553065612,"23",6.88
"1502","CLocus_19070",0.0266013668825271,2.55431290760109,0.0539863648416056,"23",7.88
"1503","c23.loc9",0.0549679430351267,0.034781060924475,0.00634827745576691,"23",8.88
"1504","c23.loc10",0.0245562645738412,0.24232615367585,0.0123825258188317,"23",9.88
"1505","c23.loc11",0.170944227081607,0.299067015224395,0.149719735119375,"23",10.88
"1506","c23.loc12",0.755978988243517,0.321500337808593,0.0944627231806463,"23",11.88
"1507","CLocus_92135",0.0767829937586803,0.245436650312792,0.341468719152419,"23",12.87
"1508","c23.loc14",0.269280845421417,0.404814591579401,0.385548894346784,"23",13.88
"1509","c23.loc15",0.107857918817828,0.0484053919206365,0.106730136359827,"23",14.88
"1510","c23.loc16",0.136084478376452,1.46982800155395,0.366261203795798,"23",15.88
"1511","CLocus_88107",0.16625627631489,0.951246330614531,0.481057794241796,"23",16.87
"1512","c23.loc18",0.164189273501185,0.820421923609361,0.211466627568878,"23",17.88
"1513","c23.loc19",0.369868167443444,0.201972499395783,0.340633507231448,"23",18.88
"1514","c23.loc20",0.595741431104823,0.665056517786926,0.746833924722668,"23",19.88
"1515","c23.loc21",0.831102083853812,0.226123317657329,0.694605116249082,"23",20.88
"1516","c23.loc22",0.288040015046495,0.563437899867056,0.283336917582058,"23",21.88
"1517","c23.loc23",0.051910295812981,0.224720431001625,1.27557484201867,"23",22.88
"1518","c23.loc24",0.649127241245525,0.276584496469185,0.00913781499144596,"23",23.88
"1519","c23.loc25",0.0876302624066564,0.113686072335255,0.535370081461397,"23",24.88
"1520","c23.loc26",0.41650684281827,0.077935290179734,0.138084019438221,"23",25.88
"1521","c23.loc27",0.392182656452882,0.540455830522229,0.015849401673184,"23",26.88
"1522","c23.loc28",0.961483822212717,0.530376888979749,0.0206931308105804,"23",27.88
"1523","c23.loc29",1.14075894228305,1.35167913039011,0.061637488383228,"23",28.88
"1524","c23.loc30",0.75821674099855,0.0439273243522264,0.264480384601153,"23",29.88
"1525","c23.loc31",0.484914345577633,0.0160663733693964,0.62685584775576,"23",30.88
"1526","c23.loc32",0.390634115359893,0.0269288946302112,0.25151708660359,"23",31.88
"1527","c23.loc33",0.133686833679968,0.00242446915518453,0.083543764675502,"23",32.88
"1528","c23.loc34",0.0627945535789848,2.21255429461916,0.117096797138939,"23",33.88
"1529","c23.loc35",0.011508086475486,0.319223952441383,0.521322768782147,"23",34.88
"1530","c23.loc36",0.218857588256998,0.673921378711892,0.0953179279381855,"23",35.88
"1531","c23.loc37",1.81994940070799,0.0410102019804845,0.170201323832126,"23",36.88
"1532","c23.loc38",1.85039468990439,0.120716148343947,0.108886041005967,"23",37.88
"1533","c23.loc39",1.14531612769901,0.0768703076627679,0.0380731827323488,"23",38.88
"1534","c23.loc40",0.143330418142905,0.7210177766895,0.135962937819917,"23",39.88
"1535","c23.loc41",0.141118685383503,0.173418085255524,0.168755867886372,"23",40.88
"1536","c23.loc42",0.96367777687964,0.275303147705652,0.450390131010498,"23",41.88
"1537","c23.loc43",0.0785115434833285,0.122231716103703,0.451576255226636,"23",42.88
"1538","c23.loc44",0.0874274589081136,0.237679966016139,0.57082106053948,"23",43.88
"1539","c23.loc45",0.0844681298132054,0.296068733195832,0.592352833528649,"23",44.88
"1540","c23.loc46",0.868590292493115,0.584827361329566,0.500965263945111,"23",45.88
"1541","c23.loc47",0.927828939940474,0.363667518254765,0.244812977293402,"23",46.88
"1542","c23.loc48",0.139666396365268,0.46783100288398,0.175223934155153,"23",47.88
"1543","c23.loc49",0.342074981873493,0.523412660554454,0.19758765747871,"23",48.88
"1544","c23.loc50",1.34533369815229,0.357118296180399,0.31602381767377,"23",49.88
"1545","c23.loc51",1.19951047455936,0.0644490390154748,0.332966322623745,"23",50.88
"1546","c23.loc52",1.20702888094581,0.10741447351006,0.667635912060918,"23",51.88
"1547","c23.loc53",0.83655318436528,0.190048136239745,0.159672309571284,"23",52.88
"1548","c23.loc54",0.841343012993037,0.179656166561321,1.37851137959197,"23",53.88
"1549","c23.loc55",0.949328609384705,0.247421347219478,1.61526254373347,"23",54.88
"1550","c23.loc56",0.0143738886208502,0.54746301185241,0.341030649874258,"23",55.88
"1551","c23.loc57",0.738870857395777,0.0503972784907092,0.522511063801332,"23",56.88
"1552","c23.loc58",0.739034359812244,0.0503935859562332,0.522534926449696,"23",57.88
"1553","c23.loc59",0.675032019121747,1.03169776158257,0.687362677336331,"23",58.88
"1554","c23.loc60",0.599244846588254,1.24335512519648,0.617039391123594,"23",59.88
"1555","c23.loc61",0.101848745533751,0.713421886002463,0.866611490346356,"23",60.88
"1556","c23.loc62",0.0849531727665926,0.397450866785802,0.099512349177506,"23",61.88
"1557","c23.loc63",1.37865395853739,1.56672472780029,0.453658125471376,"23",62.88
"1558","CLocus_45969",0.0124029532472755,0.44504604442014,0.0767632414622095,"24",-7.15
"1559","c24.loc-6",0.0429110014361787,0.436211820963209,0.131655880276885,"24",-6.15
"1560","c24.loc-5",0.0858051163026644,0.0969975836126405,0.846009766336621,"24",-5.15
"1561","c24.loc-4",0.697703604899474,0.0983902368219611,0.288476233517748,"24",-4.15
"1562","c24.loc-3",1.26968605060254,0.12018296597344,0.274950265192322,"24",-3.15
"1563","c24.loc-2",0.163071930984109,0.0939129306559563,0.605164253435856,"24",-2.15
"1564","c24.loc-1",0.644103040253818,0.281501870643989,0.666298416220418,"24",-1.15
"1565","c24.loc0",1.63579594940491,0.391329963760728,0.0141420800544584,"24",-0.15
"1566","c24.loc1",1.03364105376946,1.32778595896691,0.447792640097609,"24",0.85
"1567","c24.loc2",0.616866213553252,0.380939404346588,1.31033959109499,"24",1.85
"1568","c24.loc3",0.0599684831187622,0.36474103736536,0.240985213290899,"24",2.85
"1569","c24.loc4",0.100508987096944,0.445550816588875,0.166907197212352,"24",3.85
"1570","c24.loc5",0.0471006239191114,0.00832332674811679,0.599723932964638,"24",4.85
"1571","c24.loc6",0.0431633827365435,0.00547690868798395,0.441909805720684,"24",5.85
"1572","c24.loc7",0.0419069980803662,1.44612187703854,0.0933235813083001,"24",6.85
"1573","c24.loc8",0.0454613901934051,0.470724003915841,0.280741738263655,"24",7.85
"1574","c24.loc9",2.26480680254429,0.229835589854527,1.40665180220558,"24",8.85
"1575","c24.loc10",2.32280819512413,0.21748287431414,1.39368931534649,"24",9.85
"1576","c24.loc11",2.35535509602787,0.193115594643613,1.37640698945147,"24",10.85
"1577","c24.loc12",2.078720565002,0.00252887867782978,1.00915722379224,"24",11.85
"1578","c24.loc13",0.406671810199761,0.233598588526209,1.08924962613316,"24",12.85
"1579","c24.loc14",0.141520096404989,0.0423564663539518,1.09073175759816,"24",13.85
"1580","c24.loc15",0.758463951607947,0.127548105352694,0.483279642235216,"24",14.85
"1581","c24.loc16",0.587078083330659,0.5065241907821,0.297602354178692,"24",15.85
"1582","c24.loc17",0.130968402433256,0.954805109860831,0.280173059909973,"24",16.85
"1583","c24.loc18",0.182315079211471,0.833468533433801,0.0726094296350025,"24",17.85
"1584","c24.loc19",1.39756263833974,0.0759652156417923,0.0859762387205776,"24",18.85
"1585","c24.loc20",1.08590180986474,0.117014115669636,0.078033440256861,"24",19.85
"1586","c24.loc21",0.833508323069783,0.159051269417695,0.0138987146740064,"24",20.85
"1587","c24.loc22",0.573036247322464,0.994781404226777,0.114579404257188,"24",21.85
"1588","c24.loc23",0.416677701834693,0.217096504292757,0.00815192060259796,"24",22.85
"1589","c24.loc24",0.307066299037206,0.686705366050968,0.191465157823642,"24",23.85
"1590","c24.loc25",0.865237073091054,0.299497518354471,0.105701962221889,"24",24.85
"1591","c24.loc26",0.159927484480828,0.206506662050696,0.114439172322774,"24",25.85
"1592","c24.loc27",0.0528610407421898,0.375266776298114,0.205881349248569,"24",26.85
"1593","c24.loc28",0.202666871029301,0.0457622338498584,0.0406799380789982,"24",27.85
"1594","c24.loc29",1.39722381043915,0.740429329382526,0.694425891047845,"24",28.85
"1595","c24.loc30",0.0029078888033731,0.421880200794432,0.0332254449329367,"24",29.85
"1596","CLocus_11042",0.394499051395464,0.0321312982964978,0.0264061260773343,"24",30.85
"1597","c24.loc32",0.0771611932469917,0.225848600308165,0.187209354819061,"24",31.85
"1598","c24.loc33",0.186361242796716,0.339052945726774,0.272659008862041,"24",32.85
"1599","c24.loc34",0.241196411402636,0.130163858869608,0.0865489549810785,"24",33.85
"1600","c24.loc35",1.26856656369491,0.339285765163693,0.376692883664434,"24",34.85
"1601","c24.loc36",0.807099102278378,0.87978965347491,0.0524653541244977,"24",35.85
"1602","c24.loc37",0.519211036593377,0.351250083735066,0.366172056015559,"24",36.85
"1603","c24.loc38",0.144702610049732,0.256572326920681,3.33605065500644,"24",37.85
"1604","CLocus_87507",0.090970743425258,0.162982914965625,0.0679958110721275,"24",38.85
"1605","c24.loc40",1.57736437019042,2.26619059439083,0.139029206423288,"24",39.85
"1606","c24.loc41",0.0765727162662328,0.562599392931917,0.132006700116345,"24",40.85
"1607","c24.loc42",0.0951768684057502,0.453966144833327,0.120493073686569,"24",41.85
"1608","c24.loc43",0.148259194657797,1.08918177872552,0.43038124293003,"24",42.85
"1609","c24.loc44",1.23572483533862,0.213474355440788,0.0255436251302735,"24",43.85
"1610","CLocus_74212",0.0882037108908711,0.207247399507146,0.319963084578616,"24",44.85
"1611","c24.loc46",0.00039191386482879,2.84442814191405,0.0746897458028007,"24",45.85
"1612","CLocus_71162",0.565312450785965,0.399854378648828,0.0514115569159876,"24",46.85
"1613","c24.loc48",0.815366325519034,0.464628618362241,0.186991193623153,"24",47.85
"1614","c24.loc49",0.319008090811326,0.402960028382502,0.23489082777642,"24",48.85
"1615","CLocus_2328",0.114546713200107,0.42833158935042,0.00864814991259258,"24",49.85
"1616","c24.loc51",0.375968984537647,0.462947173449406,0.427737581899866,"24",50.85
"1617","CLocus_75172",0.254620529072893,0.157161072181822,0.449004092767805,"24",51.85
"1618","c24.loc53",0.496401856936952,0.209970378368391,0.127640917773943,"24",52.85
"1619","c24.loc54",0.684188088989976,0.141842073966403,0.165695670523329,"24",53.85
"1620","CLocus_91107",1.77171336116249,0.792423072682675,0.0301219515066751,"24",54.85
"1621","CLocus_93599",0.011754939039037,0.0679452411036215,0.806835967484874,"24",55.85
"1622","c24.loc57",0.578056377453755,0.35924760116934,0.369878993512183,"24",56.85
"1623","CLocus_96528",1.37417696865134,0.0347919977676178,1.14065633352821,"24",57.84
"1624","CLocus_31890",0.000822990132741206,0.154013487798019,0.149821229376046,"25",6.78
"1625","c25.loc8",2.40713859287002,0.360533411164205,0.247088572831919,"25",7.78
"1626","CLocus_65714",0.531027818651159,0.207886510931839,0.332304669227821,"25",8.78
"1627","c25.loc10",0.0426528247712752,0.5312575803214,0.143482934336818,"25",9.78
"1628","c25.loc11",0.299071679620152,0.220987073481477,0.203038932576886,"25",10.78
"1629","c25.loc12",0.2015608252466,0.0387718123726063,0.133894555228131,"25",11.78
"1630","c25.loc13",0.550934938112466,0.537577961298927,0.0134972100949446,"25",12.78
"1631","c25.loc14",0.177636738146381,0.1056006922495,0.66643766277665,"25",13.78
"1632","c25.loc15",0.488895094436155,1.4297196316044,0.0220373285462408,"25",14.78
"1633","c25.loc16",0.346274706048064,0.833245882496487,0.642749702888757,"25",15.78
"1634","c25.loc17",2.18077134811095,0.279984685605473,0.10454818945344,"25",16.78
"1635","c25.loc18",0.399260704697823,0.239511662363839,0.181879602354599,"25",17.78
"1636","c25.loc19",0.180340692079541,0.449187214593814,0.816291176653008,"25",18.78
"1637","c25.loc20",0.278315754361297,0.0107637528904964,0.0993938809254665,"25",19.78
"1638","c25.loc21",0.83605020117287,1.80977181779338,0.0211642458410487,"25",20.78
"1639","c25.loc22",0.0134301044171079,2.07598126436576,0.673857029519244,"25",21.78
"1640","c25.loc23",0.518554482015814,1.07184240592176,0.50607223479213,"25",22.78
"1641","c25.loc24",0.0571376041293949,0.201899801921492,0.306705950310061,"25",23.78
